split,image_id,source_relative_path,prepared_name,annotation_id,class_id,class,coco_bbox_xywh,yolo_xc_yc_w_h,image_width,image_height,relative_area,size_bucket,clipped
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3221,5,cigarette,"1268.00,2366.00,24.00,50.00","0.522876,0.732537,0.009804,0.015319",2448,3264,0.00015018,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3222,5,cigarette,"1318.00,1888.00,26.00,34.00","0.543709,0.583640,0.010621,0.010417",2448,3264,0.00011063,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3223,5,cigarette,"1308.00,1762.00,22.00,42.00","0.538807,0.546262,0.008987,0.012868",2448,3264,0.00011564,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3224,5,cigarette,"680.00,148.00,16.00,16.00","0.281046,0.047794,0.006536,0.004902",2448,3264,3.204e-05,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3225,5,cigarette,"1552.00,210.00,10.00,14.00","0.636029,0.066483,0.004085,0.004289",2448,3264,1.752e-05,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3226,5,cigarette,"1528.00,252.00,22.00,14.00","0.628676,0.079350,0.008987,0.004289",2448,3264,3.855e-05,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3227,5,cigarette,"1920.00,632.00,28.00,8.00","0.790033,0.194853,0.011438,0.002451",2448,3264,2.803e-05,tiny,False
train,1072,batch_5/000058.JPG,batch_5_000058.JPG,3228,5,cigarette,"1988.00,1040.00,16.00,26.00","0.815359,0.322610,0.006536,0.007966",2448,3264,5.206e-05,tiny,False
val,1073,batch_5/000059.JPG,batch_5_000059.JPG,3179,0,bag_wrapper,"1077.00,1612.00,367.00,285.00","0.514910,0.537531,0.149918,0.087316",2448,3264,0.01309029,small,False
train,1074,batch_5/000060.JPG,batch_5_000060.JPG,3180,6,cup,"1302.00,843.00,147.00,241.00","0.561887,0.295190,0.060049,0.073836",2448,3264,0.00443377,tiny,False
train,1074,batch_5/000060.JPG,batch_5_000060.JPG,3181,6,cup,"1360.00,1304.00,272.00,177.00","0.611111,0.426624,0.111111,0.054228",2448,3264,0.00602533,tiny,False
train,1075,batch_5/000061.JPG,batch_5_000061.JPG,3182,0,bag_wrapper,"793.00,1787.00,531.00,567.00","0.432394,0.634344,0.216912,0.173713",2448,3264,0.03768044,small,False
train,1076,batch_6/000052.JPG,batch_6_000052.JPG,3229,6,cup,"956.00,1473.00,154.00,202.00","0.421977,0.482230,0.062908,0.061887",2448,3264,0.00389323,tiny,False
train,1077,batch_6/000104.JPG,batch_6_000104.JPG,3230,1,bottle,"501.00,908.00,630.00,581.00","0.333333,0.367188,0.257353,0.178002",2448,3264,0.04580945,small,False
train,1078,batch_6/000103.JPG,batch_6_000103.JPG,3232,1,bottle,"1488.00,1463.00,108.00,116.00","0.472426,0.621324,0.033088,0.047386",3264,2448,0.00156791,tiny,False
train,1078,batch_6/000103.JPG,batch_6_000103.JPG,3233,2,bottle_cap,"1488.00,1559.00,20.00,19.00","0.458946,0.640727,0.006127,0.007761",3264,2448,4.756e-05,tiny,False
train,1078,batch_6/000103.JPG,batch_6_000103.JPG,3236,4,carton,"338.00,1929.00,127.00,65.00","0.123009,0.801266,0.038909,0.026552",3264,2448,0.00103313,tiny,False
train,1079,batch_6/000102.JPG,batch_6_000102.JPG,3237,3,can,"1467.00,1439.00,75.00,121.00","0.614583,0.459406,0.030637,0.037071",2448,3264,0.00113576,tiny,False
train,1079,batch_6/000102.JPG,batch_6_000102.JPG,3238,1,bottle,"1395.00,1845.00,201.00,107.00","0.610907,0.581648,0.082108,0.032782",2448,3264,0.00269165,tiny,False
train,1079,batch_6/000102.JPG,batch_6_000102.JPG,3239,0,bag_wrapper,"1089.00,1423.00,220.00,199.00","0.489788,0.466452,0.089869,0.060968",2448,3264,0.00547916,tiny,False
train,1079,batch_6/000102.JPG,batch_6_000102.JPG,3241,0,bag_wrapper,"481.00,2865.00,131.00,68.00","0.223243,0.888174,0.053513,0.020833",2448,3264,0.00111486,tiny,False
val,1080,batch_6/000101.JPG,batch_6_000101.JPG,3242,1,bottle,"1074.00,1344.00,154.00,124.00","0.438643,0.714431,0.058689,0.063008",2624,1968,0.00369789,tiny,False
val,1080,batch_6/000101.JPG,batch_6_000101.JPG,3243,0,bag_wrapper,"1501.00,1125.00,203.00,63.00","0.610709,0.587652,0.077363,0.032012",2624,1968,0.00247655,tiny,False
train,1081,batch_6/000100.JPG,batch_6_000100.JPG,3244,1,bottle,"994.00,579.00,608.00,315.00","0.397672,0.300858,0.186275,0.128676",3264,2448,0.02396915,small,False
train,1081,batch_6/000100.JPG,batch_6_000100.JPG,3245,1,bottle,"2478.00,1995.00,267.00,345.00","0.800092,0.885417,0.081801,0.140931",3264,2448,0.01152839,small,False
train,1082,batch_6/000099.JPG,batch_6_000099.JPG,3246,1,bottle,"1137.00,1665.00,393.00,247.00","0.508194,0.908791,0.149771,0.125508",2624,1968,0.01879752,small,False
train,1082,batch_6/000099.JPG,batch_6_000099.JPG,3247,1,bottle,"1239.00,1495.00,161.00,155.00","0.502858,0.799035,0.061357,0.078760",2624,1968,0.00483246,tiny,False
train,1082,batch_6/000099.JPG,batch_6_000099.JPG,3248,1,bottle,"1451.00,1565.00,131.00,135.00","0.577934,0.829522,0.049924,0.068598",2624,1968,0.00342465,tiny,False
train,1082,batch_6/000099.JPG,batch_6_000099.JPG,3249,3,can,"1403.00,1435.00,130.00,138.00","0.559451,0.764228,0.049543,0.070122",2624,1968,0.00347403,tiny,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3252,1,bottle,"1450.00,1257.00,468.00,212.00","0.457609,0.493841,0.127174,0.076812",3680,2760,0.00976843,tiny,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3253,1,bottle,"1570.00,1455.00,512.00,227.00","0.496196,0.568297,0.139130,0.082246",3680,2760,0.01144297,small,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3254,2,bottle_cap,"1452.00,1283.00,41.00,87.00","0.400136,0.480616,0.011141,0.031522",3680,2760,0.00035119,tiny,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3255,2,bottle_cap,"1569.00,1456.00,39.00,63.00","0.431658,0.538949,0.010598,0.022826",3680,2760,0.00024191,tiny,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3256,0,bag_wrapper,"1918.00,1134.00,201.00,245.00","0.548505,0.455254,0.054620,0.088768",3680,2760,0.00484848,tiny,False
test,1084,batch_6/000097.JPG,batch_6_000097.JPG,3257,0,bag_wrapper,"2066.00,1515.00,89.00,121.00","0.573505,0.570833,0.024185,0.043841",3680,2760,0.00106027,tiny,False
val,1085,batch_6/000096.JPG,batch_6_000096.JPG,3259,4,carton,"312.00,1719.00,300.00,247.00","0.188725,0.564491,0.122549,0.075674",2448,3264,0.00927378,tiny,False
test,1086,batch_6/000095.JPG,batch_6_000095.JPG,3260,0,bag_wrapper,"985.00,1188.00,494.00,387.00","0.469512,0.701982,0.188262,0.196646",2624,1968,0.03702107,small,False
train,1087,batch_6/000094.JPG,batch_6_000094.JPG,3261,0,bag_wrapper,"1064.00,1865.00,444.00,381.00","0.525327,0.629749,0.181373,0.116728",2448,3264,0.02117124,small,False
train,1088,batch_6/000093.JPG,batch_6_000093.JPG,3262,1,bottle,"1619.00,1508.00,320.00,528.00","0.545037,0.723856,0.098039,0.215686",3264,2448,0.02114571,small,False
train,1088,batch_6/000093.JPG,batch_6_000093.JPG,3263,2,bottle_cap,"1636.00,1900.00,122.00,134.00","0.519914,0.803513,0.037377,0.054739",3264,2448,0.00204599,tiny,False
train,1089,batch_6/000092.JPG,batch_6_000092.JPG,3265,7,straw,"1524.00,1406.00,268.00,95.00","0.677288,0.445312,0.109477,0.029105",2448,3264,0.00318637,tiny,False
train,1091,batch_6/000090.JPG,batch_6_000090.JPG,3268,1,bottle,"710.00,1624.00,208.00,190.00","0.249387,0.702206,0.063725,0.077614",3264,2448,0.00494601,tiny,False
val,1094,batch_6/000087.JPG,batch_6_000087.JPG,3271,1,bottle,"1362.00,741.00,205.00,101.00","0.558117,0.402185,0.078125,0.051321",2624,1968,0.00400946,tiny,False
val,1094,batch_6/000087.JPG,batch_6_000087.JPG,3272,1,bottle,"764.00,249.00,71.00,72.00","0.304688,0.144817,0.027058,0.036585",2624,1968,0.00098992,tiny,False
val,1094,batch_6/000087.JPG,batch_6_000087.JPG,3273,0,bag_wrapper,"1738.00,331.00,167.00,118.00","0.694169,0.198171,0.063643,0.059959",2624,1968,0.00381601,tiny,False
test,1096,batch_6/000085.JPG,batch_6_000085.JPG,3275,1,bottle,"639.00,1417.00,547.00,530.00","0.372753,0.515319,0.223448,0.162377",2448,3264,0.03628287,small,False
train,1097,batch_6/000083.JPG,batch_6_000083.JPG,3276,1,bottle,"738.00,2047.00,198.00,179.00","0.291943,0.775218,0.069062,0.064949",2867,2756,0.0044855,tiny,False
train,1098,batch_6/000082.JPG,batch_6_000082.JPG,3278,3,can,"2302.00,1090.00,82.00,90.00","0.636685,0.411232,0.022283,0.032609",3680,2760,0.00072661,tiny,False
train,1098,batch_6/000082.JPG,batch_6_000082.JPG,3279,0,bag_wrapper,"2721.00,934.00,191.00,98.00","0.765353,0.356159,0.051902,0.035507",3680,2760,0.0018429,tiny,False
train,1099,batch_6/000080.JPG,batch_6_000080.JPG,3280,1,bottle,"737.00,1948.00,477.00,162.00","0.298866,0.828840,0.146140,0.066176",3264,2448,0.00967101,tiny,False
train,1099,batch_6/000080.JPG,batch_6_000080.JPG,3281,2,bottle_cap,"1193.00,2024.00,22.00,53.00","0.368873,0.837623,0.006740,0.021650",3264,2448,0.00014593,tiny,False
train,1101,batch_6/000078.JPG,batch_6_000078.JPG,3283,3,can,"652.00,710.00,309.00,212.00","0.307355,0.414634,0.117759,0.107724",2624,1968,0.01268544,small,False
train,1101,batch_6/000078.JPG,batch_6_000078.JPG,3284,1,bottle,"473.00,768.00,234.00,231.00","0.224848,0.448933,0.089177,0.117378",2624,1968,0.0104674,small,False
train,1101,batch_6/000078.JPG,batch_6_000078.JPG,3285,1,bottle,"334.00,735.00,192.00,118.00","0.163872,0.403455,0.073171,0.059959",2624,1968,0.00438727,tiny,False
train,1101,batch_6/000078.JPG,batch_6_000078.JPG,3286,1,bottle,"1775.00,939.00,218.00,80.00","0.717988,0.497459,0.083079,0.040650",2624,1968,0.00337721,tiny,False
train,1101,batch_6/000078.JPG,batch_6_000078.JPG,3287,1,bottle,"2506.00,875.00,118.00,288.00","0.977515,0.517785,0.044970,0.146341",2624,1968,0.0065809,tiny,False
test,1102,batch_6/000077.JPG,batch_6_000077.JPG,3288,1,bottle,"1728.00,1668.00,174.00,142.00","0.493207,0.630072,0.047283,0.051449",3680,2760,0.00243266,tiny,False
train,1103,batch_6/000076.JPG,batch_6_000076.JPG,3290,1,bottle,"1150.00,1286.00,262.00,557.00","0.563077,0.483617,0.115165,0.172179",2275,3235,0.019829,small,False
train,1103,batch_6/000076.JPG,batch_6_000076.JPG,3291,1,bottle,"886.00,890.00,224.00,651.00","0.438681,0.375734,0.098462,0.201236",2275,3235,0.01981405,small,False
train,1103,batch_6/000076.JPG,batch_6_000076.JPG,3292,6,cup,"385.00,974.00,312.00,377.00","0.237802,0.359351,0.137143,0.116538",2275,3235,0.01598234,small,False
train,1104,batch_6/000075.JPG,batch_6_000075.JPG,3293,4,carton,"496.00,1600.00,717.00,1037.00","0.349060,0.649050,0.292892,0.317708",2448,3264,0.09305428,medium,False
train,1105,batch_6/000074.JPG,batch_6_000074.JPG,3294,1,bottle,"1548.00,1298.00,711.00,375.00","0.583180,0.606822,0.217831,0.153186",3264,2448,0.0333687,small,False
train,1105,batch_6/000074.JPG,batch_6_000074.JPG,3295,4,carton,"456.00,678.00,905.00,539.00","0.278339,0.387051,0.277267,0.220180",3264,2448,0.06104861,medium,False
test,1106,batch_6/000073.JPG,batch_6_000073.JPG,3296,1,bottle,"2058.00,878.00,261.00,782.00","0.670496,0.518382,0.079963,0.319444",3264,2448,0.02554381,small,False
test,1106,batch_6/000073.JPG,batch_6_000073.JPG,3297,2,bottle_cap,"2131.00,1616.00,84.00,41.00","0.665748,0.668505,0.025735,0.016748",3264,2448,0.00043102,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3299,1,bottle,"1023.00,1632.00,45.00,96.00","0.427083,0.514706,0.018382,0.029412",2448,3264,0.00054066,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3300,1,bottle,"1116.00,1743.00,66.00,88.00","0.469363,0.547488,0.026961,0.026961",2448,3264,0.00072688,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3301,1,bottle,"1140.00,1722.00,72.00,97.00","0.480392,0.542433,0.029412,0.029718",2448,3264,0.00087406,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3302,1,bottle,"1658.00,0.00,62.00,55.00","0.689951,0.008425,0.025327,0.016850",2448,3264,0.00042677,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3303,1,bottle,"1337.00,906.00,94.00,39.00","0.565359,0.283548,0.038399,0.011949",2448,3264,0.00045881,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3304,1,bottle,"1411.00,985.00,33.00,88.00","0.583129,0.315257,0.013480,0.026961",2448,3264,0.00036344,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3305,1,bottle,"1259.00,900.00,39.00,77.00","0.522263,0.287531,0.015931,0.023591",2448,3264,0.00037583,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3306,1,bottle,"870.00,2452.00,93.00,110.00","0.374387,0.768076,0.037990,0.033701",2448,3264,0.00128031,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3362,6,cup,"1565.00,321.00,45.00,39.00","0.648489,0.104320,0.018382,0.011949",2448,3264,0.00021964,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3363,0,bag_wrapper,"1498.00,565.00,86.00,56.00","0.629493,0.181679,0.035131,0.017157",2448,3264,0.00060273,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3364,0,bag_wrapper,"1714.00,0.00,115.00,46.00","0.723652,0.007047,0.046977,0.014093",2448,3264,0.00066206,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3365,0,bag_wrapper,"1241.00,1119.00,61.00,65.00","0.519404,0.352788,0.024918,0.019914",2448,3264,0.00049623,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3366,0,bag_wrapper,"1300.00,1556.00,59.00,61.00","0.543096,0.486060,0.024101,0.018689",2448,3264,0.00045042,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3367,0,bag_wrapper,"1128.00,1621.00,73.00,72.00","0.475694,0.507659,0.029820,0.022059",2448,3264,0.0006578,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3368,0,bag_wrapper,"1182.00,1655.00,90.00,82.00","0.501225,0.519608,0.036765,0.025123",2448,3264,0.00092362,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3369,0,bag_wrapper,"1131.00,1541.00,81.00,78.00","0.478554,0.484069,0.033088,0.023897",2448,3264,0.00079071,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3370,0,bag_wrapper,"919.00,2093.00,103.00,91.00","0.396446,0.655178,0.042075,0.027880",2448,3264,0.00117305,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3371,0,bag_wrapper,"1259.00,1504.00,68.00,68.00","0.528186,0.471201,0.027778,0.020833",2448,3264,0.0005787,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3372,3,can,"1892.00,1040.00,70.00,31.00","0.787173,0.323376,0.028595,0.009498",2448,3264,0.00027158,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3373,3,can,"1955.00,649.00,31.00,49.00","0.804943,0.206342,0.012663,0.015012",2448,3264,0.00019011,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3374,3,can,"2131.00,180.00,48.00,33.00","0.880310,0.060202,0.019608,0.010110",2448,3264,0.00019824,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3375,3,can,"2191.00,1565.00,48.00,73.00","0.904820,0.490656,0.019608,0.022365",2448,3264,0.00043853,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3378,7,straw,"1169.00,1208.00,15.00,79.00","0.480596,0.382200,0.006127,0.024203",2448,3264,0.00014831,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3379,7,straw,"1142.00,1276.00,20.00,75.00","0.470588,0.402420,0.008170,0.022978",2448,3264,0.00018773,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3380,7,straw,"877.00,2756.00,27.00,126.00","0.363766,0.863664,0.011029,0.038603",2448,3264,0.00042577,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3381,7,straw,"1393.00,660.00,30.00,57.00","0.575163,0.210938,0.012255,0.017463",2448,3264,0.00021401,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3382,2,bottle_cap,"868.00,2799.00,21.00,22.00","0.358864,0.860907,0.008578,0.006740",2448,3264,5.782e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3383,2,bottle_cap,"869.00,2506.00,16.00,16.00","0.358252,0.770221,0.006536,0.004902",2448,3264,3.204e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3384,2,bottle_cap,"844.00,2574.00,19.00,21.00","0.348652,0.791820,0.007761,0.006434",2448,3264,4.994e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3385,2,bottle_cap,"857.00,2613.00,16.00,21.00","0.353350,0.803768,0.006536,0.006434",2448,3264,4.205e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3386,2,bottle_cap,"711.00,3233.00,17.00,21.00","0.293913,0.993719,0.006944,0.006434",2448,3264,4.468e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3387,2,bottle_cap,"811.00,2844.00,18.00,19.00","0.334967,0.874234,0.007353,0.005821",2448,3264,4.28e-05,tiny,False
train,1107,batch_6/000072.JPG,batch_6_000072.JPG,3388,2,bottle_cap,"826.00,2647.00,13.00,19.00","0.340074,0.813879,0.005310,0.005821",2448,3264,3.091e-05,tiny,False
train,1108,batch_6/000071.JPG,batch_6_000071.JPG,3389,2,bottle_cap,"1101.00,2122.00,77.00,86.00","0.465482,0.663297,0.031454,0.026348",2448,3264,0.00082876,tiny,False
train,1110,batch_6/000069.JPG,batch_6_000069.JPG,3391,1,bottle,"999.00,586.00,608.00,314.00","0.399203,0.303513,0.186275,0.128268",3264,2448,0.02389305,small,False
train,1110,batch_6/000069.JPG,batch_6_000069.JPG,3392,1,bottle,"2476.00,2007.00,272.00,328.00","0.800245,0.886846,0.083333,0.133987",3264,2448,0.01116558,small,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3395,0,bag_wrapper,"611.00,1119.00,190.00,242.00","0.216299,0.506536,0.058211,0.098856",3264,2448,0.0057545,tiny,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3396,0,bag_wrapper,"546.00,8.00,149.00,159.00","0.190104,0.035743,0.045650,0.064951",3264,2448,0.00296498,tiny,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3397,0,bag_wrapper,"753.00,1627.00,111.00,123.00","0.247702,0.689747,0.034007,0.050245",3264,2448,0.0017087,tiny,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3398,0,bag_wrapper,"1030.00,1870.00,89.00,77.00","0.329197,0.779616,0.027267,0.031454",3264,2448,0.00085767,tiny,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3399,0,bag_wrapper,"477.00,1156.00,77.00,90.00","0.157935,0.490605,0.023591,0.036765",3264,2448,0.0008673,tiny,False
train,1111,batch_6/000068.JPG,batch_6_000068.JPG,3581,5,cigarette,"1362.00,1550.00,38.00,66.00","0.423100,0.646650,0.011642,0.026961",3264,2448,0.00031388,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3401,1,bottle,"554.00,189.00,169.00,103.00","0.195619,0.098243,0.051777,0.042075",3264,2448,0.00217852,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3402,1,bottle,"1532.00,495.00,81.00,69.00","0.481771,0.216299,0.024816,0.028186",3264,2448,0.00069948,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3582,5,cigarette,"518.00,840.00,14.00,16.00","0.160846,0.346405,0.004289,0.006536",3264,2448,2.803e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3583,5,cigarette,"744.00,752.00,24.00,14.00","0.231618,0.310049,0.007353,0.005719",3264,2448,4.205e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3584,5,cigarette,"686.00,730.00,26.00,8.00","0.214154,0.299837,0.007966,0.003268",3264,2448,2.603e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3585,5,cigarette,"776.00,722.00,16.00,14.00","0.240196,0.297794,0.004902,0.005719",3264,2448,2.803e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3586,5,cigarette,"676.00,656.00,26.00,10.00","0.211091,0.270016,0.007966,0.004085",3264,2448,3.254e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3587,5,cigarette,"680.00,596.00,30.00,6.00","0.212929,0.244690,0.009191,0.002451",3264,2448,2.253e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3588,5,cigarette,"850.00,610.00,26.00,8.00","0.264400,0.250817,0.007966,0.003268",3264,2448,2.603e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3589,5,cigarette,"620.00,506.00,22.00,8.00","0.193321,0.208333,0.006740,0.003268",3264,2448,2.203e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3590,5,cigarette,"1074.00,658.00,12.00,16.00","0.330882,0.272059,0.003676,0.006536",3264,2448,2.403e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3591,5,cigarette,"1092.00,688.00,38.00,10.00","0.340380,0.283088,0.011642,0.004085",3264,2448,4.756e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3592,5,cigarette,"1336.00,648.00,26.00,8.00","0.413297,0.266340,0.007966,0.003268",3264,2448,2.603e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3593,5,cigarette,"1538.00,542.00,10.00,14.00","0.472733,0.224265,0.003064,0.005719",3264,2448,1.752e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3594,5,cigarette,"1246.00,482.00,16.00,10.00","0.384191,0.198938,0.004902,0.004085",3264,2448,2.002e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3595,5,cigarette,"1716.00,680.00,24.00,8.00","0.529412,0.279412,0.007353,0.003268",3264,2448,2.403e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3596,5,cigarette,"1736.00,612.00,22.00,14.00","0.535233,0.252859,0.006740,0.005719",3264,2448,3.855e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3597,5,cigarette,"1250.00,800.00,16.00,12.00","0.385417,0.329248,0.004902,0.004902",3264,2448,2.403e-05,tiny,False
train,1112,batch_6/000066.JPG,batch_6_000066.JPG,3598,5,cigarette,"1264.00,794.00,18.00,16.00","0.390012,0.327614,0.005515,0.006536",3264,2448,3.604e-05,tiny,False
